sign_date,postal_code,city,households_signed_utc
6/22/2022,94115,San Francisco,1
6/22/2022,94121,San Francisco,1
6/22/2022,98074,Sammamish,1
6/21/2022,06415,Colchester,1
6/21/2022,07307,Jersey City,1
6/21/2022,10034,New York,1
6/21/2022,22407,Fredricksburg,1
6/21/2022,27517,Chapel Hill,1
6/21/2022,28215,Charlotte,1
6/21/2022,28374,Pinehurst,1
6/21/2022,30066,Marietta,1
6/21/2022,33025,Miramar,1
6/21/2022,33556,Odessa,1
6/21/2022,75023,Plano,1
6/21/2022,75230,Dallas,1
6/21/2022,75605,Longview,1
6/21/2022,77536,Deer Park,1
6/21/2022,78258,San Antonio,1
6/21/2022,80231,Denver,1
6/21/2022,80602,Brighton,1
6/21/2022,91101,Pasadena,1
6/21/2022,94124,San Francisco,1
6/21/2022,94577,San Leandro,1
6/21/2022,95032,Los Gatos,1
6/21/2022,95132,San Jose,1
6/20/2022,20902,Silver Springs,1
6/20/2022,21234,Parkville,1
6/20/2022,29464,Mt Pleasant,1
6/20/2022,49002,Portage,1
6/20/2022,55107,St Paul,1
6/20/2022,83836,Hope,1
6/20/2022,84117,Salt lake city,1
6/20/2022,95682,Cameron Park,1
6/19/2022,02155,Medford,1
6/18/2022,22191,Woodbridge,1
6/18/2022,30082,Smyrna,1
6/18/2022,32806,Orlando,1
6/18/2022,60558,Western Springs,1
6/18/2022,91423,Sherman Oaks,1
6/18/2022,97216,Portland,1
6/17/2022,,,1
6/17/2022,04535,Alma,1
6/17/2022,06457,Middletown,1
6/17/2022,07840,Hacketstown,1
6/17/2022,11693,Rockaway Beach,1
6/17/2022,21230,Baltimore,1
6/17/2022,23456,Virginia Beach,1
6/17/2022,26501,Morgontwon,1
6/17/2022,27278,Hillsborough,1
6/17/2022,38606,Batesville,1
6/17/2022,53226,Wauwatosa,1
6/17/2022,55364,Orono,1
6/17/2022,60647,Chicago,1
6/17/2022,76209,Denton,1
6/17/2022,77043,Houston,1
6/17/2022,78249,San Antonio,2
6/17/2022,80027,Louisville,1
6/17/2022,84111,Salt Lake City,1
6/17/2022,84129,Taylorsville,1
6/17/2022,90731,San pedro,1
6/17/2022,92683,Westminster,1
6/17/2022,95136,SAN JOSE,1
6/17/2022,98383,Silverdale,1
6/17/2022,99004,Cheney,1
6/16/2022,01844,Methuen,1
6/16/2022,05641,Barre,1
6/16/2022,19119,Philadelphia,1
6/16/2022,21228,Baltimore,1
6/16/2022,21229,Baltimore,1
6/16/2022,28227,Mint Hill,1
6/16/2022,31087,Sparta,1
6/16/2022,32086,St Augustine,1
6/16/2022,39532,Biloxi,1
6/16/2022,43460,Rossford,1
6/16/2022,48035,Clinton Township,1
6/16/2022,49316,Caledonia,1
6/16/2022,60612,Chicago,1
6/16/2022,78613,Cedar Park,1
6/16/2022,78753,Austin,1
6/16/2022,87120,Albuquerque,1
6/16/2022,98006,Bellevue,1
6/15/2022,01876,Tewksbury,1
6/15/2022,07801,Dover,1
6/15/2022,11572,Oceanside,1
6/15/2022,11776,Port Jefferson Station,1
6/15/2022,20003,Washington,1
6/15/2022,21122,Pasadena,1
6/15/2022,21703,Fredrick,1
6/15/2022,24083,Daleville,1
6/15/2022,30030,Decatur,1
6/15/2022,30263,Newnan,1
6/15/2022,33068,Margate,1
6/15/2022,40143,Hardinsburg,1
6/15/2022,46135,Greencastle,1
6/15/2022,60402,Berwyn,1
6/15/2022,60526,LaGrange Park,1
6/15/2022,68138,Omaha,1
6/15/2022,77493,Katy,1
6/15/2022,78063,Pipe Creek,1
6/15/2022,84088,West Jordan,1
6/15/2022,85233,Gilbert,1
6/15/2022,92240,Desert Hot Springs,1
6/15/2022,95472,Sebastopol,1
6/15/2022,98102,Seattle,1
6/14/2022,10024,New York,1
6/14/2022,11201,Brooklyn,1
6/14/2022,11949,Manorville,1
6/14/2022,19464,Pottstown,1
6/14/2022,20036,Washington,1
6/14/2022,23831,Chester,1
6/14/2022,27705,Durham,1
6/14/2022,30084,Tucker,1
6/14/2022,31008,Byron,1
6/14/2022,31331,Townsend,1
6/14/2022,36420,Andalusia,1
6/14/2022,48239,Redford,1
6/14/2022,55387,Waconia,1
6/14/2022,60031,Gurnee,1
6/14/2022,68823,Burwell,1
6/14/2022,75248,Dallas,1
6/14/2022,84015,Clinton,1
6/14/2022,91350,Santa Clarita,1
6/14/2022,92374,Redlands,1
6/14/2022,94002,Belmont,1
6/14/2022,94551,Livermore,1
6/14/2022,94565,Pittsburg,1
6/14/2022,94589,Vallejo,1
6/14/2022,95020,Gilroy,1
6/14/2022,95380,Turlock,1
6/14/2022,96161,Truckee,1
6/14/2022,98102,Seattle,1
6/13/2022,03109,Manchester,1
6/13/2022,11218,Brooklyn,1
6/13/2022,11221,New York,1
6/13/2022,11420,South Ozone Park,1
6/13/2022,18018,Bethlehem,1
6/13/2022,20854,potomac,1
6/13/2022,21208,Pikesville,1
6/13/2022,28560,New Bern,1
6/13/2022,30549,Jefferson,1
6/13/2022,32258,Jacksonville,1
6/13/2022,33764,Clearwater,1
6/13/2022,46131,Franklin,1
6/13/2022,48034,Southfield,1
6/13/2022,53228,Greenfield,1
6/13/2022,55372,Prior Lake,1
6/13/2022,77027,Houston,1
6/13/2022,89011,Henderson,1
6/13/2022,94545,HAYWARD,1
6/13/2022,98374,Puiallup,1
6/12/2022,23225,Richmond,1
6/12/2022,80238,Denver,1
6/11/2022,01463,Pepperell,1
6/11/2022,33990,Cape Corral,1
6/11/2022,70124,New Orleans,1
6/11/2022,78726,Austin,1
6/11/2022,81001,Pueblo,1
6/11/2022,94707,Berkeley,1
6/11/2022,98408,Tacoma,1
6/10/2022,00852,Monmouth Junction,1
6/10/2022,01033,Granby,1
6/10/2022,01906,Saugus,1
6/10/2022,07305,Jersey City,1
6/10/2022,11374,Regal Park,1
6/10/2022,18064,Nazareth,1
6/10/2022,20109,Manassas,1
6/10/2022,27562,New Hill,1
6/10/2022,28677,Statesville,1
6/10/2022,30044,Lawrenceville,1
6/10/2022,30126,Mabelton,1
6/10/2022,32256,Jacksonville,1
6/10/2022,33062,Pompano Beach,1
6/10/2022,44406,Canfield,1
6/10/2022,72764,Springdale,1
6/10/2022,78681,Round Rock,1
6/10/2022,78701,Austin,1
6/10/2022,78727,Austin,1
6/10/2022,80007,Arvada,1
6/10/2022,91750,La Verne,1
6/10/2022,94705,Berkeley,1
6/10/2022,95050,Santa Clara,1
6/10/2022,95128,San Jose,1
6/10/2022,97426,Crestwell,1
6/10/2022,98004,Bellevue,1
6/10/2022,98391,Bonney Lake,1
6/10/2022,99603,Homer,1
6/9/2022,01027,Easthampton,1
6/9/2022,01748,Hopkinton,1
6/9/2022,01890,Winchester,1
6/9/2022,10031,New York,1
6/9/2022,22042,Falls Church,1
6/9/2022,25438,Ranson,1
6/9/2022,31907,Columbus,1
6/9/2022,33132,Miami,1
6/9/2022,33782,Pinellas Park,1
6/9/2022,43064,Plain City,1
6/9/2022,72758,Rogers ,1
6/9/2022,76367,Iowa Park,1
6/9/2022,89005,Boulder City,1
6/9/2022,92056,Oceanside,1
6/9/2022,96761,Lahaina,1
6/8/2022,06437,Guilford,1
6/8/2022,07110,Nutley,1
6/8/2022,08096,Deptford,1
6/8/2022,10462,Bronx,1
6/8/2022,10990,Warwick,1
6/8/2022,11040,New Hyde Park,1
6/8/2022,11211,Brooklyn,1
6/8/2022,19116,Philadelphia,1
6/8/2022,20852,Rockville,1
6/8/2022,23464,Virginia Beach,1
6/8/2022,23831,Chester,1
6/8/2022,30040,Cumming,1
6/8/2022,33629,Tampa,1
6/8/2022,43232,Columbus,1
6/8/2022,44120,Shaker Heights,1
6/8/2022,60004,Arlington Heights,1
6/8/2022,75038,Irving,1
6/8/2022,76092,Southlake,1
6/8/2022,76134,Fort Worth,1
6/8/2022,77018,Houston,1
6/8/2022,85018,Phoenix,1
6/8/2022,85282,Tempe,1
6/8/2022,94110,San Francisco,1
6/8/2022,94534,Fairfield,1
6/8/2022,97206,Portland,1
6/8/2022,97471,Roseburg,1
6/8/2022,98568,Oakville,1
6/8/2022,99507,Anchorage,1
6/7/2022,07029,Harrison,1
6/7/2022,09104,APO,1
6/7/2022,21206,Baltimore,1
6/7/2022,22042,Falls Church,1
6/7/2022,22406,Fredericksburg,1
6/7/2022,23462,Virginia Beach,1
6/7/2022,23832,Chesterfield,1
6/7/2022,27909,Elizabeth City,1
6/7/2022,28560,New Bern,1
6/7/2022,30606,Athens,1
6/7/2022,36507,Bay Minette,1
6/7/2022,43214,Columbus,1
6/7/2022,45440,Kettering,1
6/7/2022,53217,Whitefish Bay,1
6/7/2022,60651,Chicago,1
6/7/2022,77054,Houston,1
6/7/2022,79938,El Paso,1
6/7/2022,94611,Oakland,1
6/7/2022,97113,Cornelius,1
6/7/2022,98506,Olympia,1
6/6/2022,07205,Hillside,1
6/6/2022,20147,Ashburn,1
6/6/2022,23060,Glen Allen,1
6/6/2022,29651,Greer,1
6/6/2022,30078,Snellville,1
6/6/2022,33029,Miramar,1
6/6/2022,48023,Ira,1
6/6/2022,48167,Northville,1
6/6/2022,55044,Lakeville,2
6/6/2022,60645,Chicago,1
6/6/2022,69101,North Platte,1
6/6/2022,70087,Saint Rose,1
6/6/2022,85022,Phoenix,1
6/6/2022,92128,San Diego,1
6/6/2022,94301,Palo Alto,1
6/6/2022,94621,Oakland,1
6/6/2022,95123,San Jose,1
6/6/2022,98007,Bellevue,1
6/6/2022,98008,Bellevue,1
6/6/2022,98660,Vancouver,1
6/6/2022,98908,Yakima,1
6/5/2022,11213,Brooklyn,1
6/5/2022,19530,Cookstown,1
6/5/2022,76102,Fort Worth,1
6/4/2022,02030,Dover,1
6/4/2022,21042,Ellicot City,1
6/4/2022,32828,Orlando,1
6/4/2022,53188,Waukesha,1
6/4/2022,58801,Williston,1
6/4/2022,81252,Silver Cliff,1
6/4/2022,95648,Lincoln,1
6/4/2022,97527,Grants Pass,1
6/3/2022,02536,East falmouth,1
6/3/2022,10005,New York,1
6/3/2022,10022,New York ,1
6/3/2022,16046,Mars,1
6/3/2022,18045,Easton,1
6/3/2022,20175,Leesburg,1
6/3/2022,27410,Greensboro,1
6/3/2022,28120,Mount Holly,1
6/3/2022,28202,Charlotte,1
6/3/2022,30132,Dallas,1
6/3/2022,43450,Pemberville,1
6/3/2022,48836,Fowlerville,1
6/3/2022,59102,Billings,1
6/3/2022,76248,Keller,1
6/3/2022,77084,Houston,1
6/3/2022,89081,North Las Vegas,1
6/3/2022,91205,Glendale,1
6/3/2022,91607,Valley Village,1
6/3/2022,92868,Orange,1
6/3/2022,93646,Manmouth Lakes,1
6/3/2022,93727,Fresno,1
6/3/2022,94513,Brentwood,1
6/3/2022,94523,Pleasant Hills,1
6/3/2022,96821,Honolulu,1
6/3/2022,97209,Portland,1
6/3/2022,98029,Issaquah,1
6/3/2022,98077,Woodinville,1
6/3/2022,98103,Seattle,1
6/3/2022,98296,Snohomish,1
6/3/2022,98387,Spanaway,1
6/2/2022,02351,Abington,1
6/2/2022,02767,Raynham,1
6/2/2022,06405,Branford,1
6/2/2022,06512,New Haven,1
6/2/2022,07920,Casking Ridge,1
6/2/2022,08540,Princeton,1
6/2/2022,08757,Toms River,1
6/2/2022,11375,Forest Hills,1
6/2/2022,19107,Philadelphia,1
6/2/2022,20716,Bowie,2
6/2/2022,21804,Salisbury,1
6/2/2022,31046,Juliette,1
6/2/2022,44095,Lakeline,1
6/2/2022,48180,Taylor,1
6/2/2022,48858,Mt. Pleasant,1
6/2/2022,51534,Glenwood,1
6/2/2022,60422,Flossmoor,1
6/2/2022,65802,Springfield,1
6/2/2022,75228,Dallas,1
6/2/2022,76643,Hewitt,1
6/2/2022,77339,Kingwood,1
6/2/2022,77379,Spring,1
6/2/2022,78362,Ingleside,1
6/2/2022,80017,Aurora,1
6/2/2022,80211,Denver,1
6/2/2022,85032,Phoenix,1
6/2/2022,90278,Redondo Beach,1
6/2/2022,92110,San Diego,1
6/2/2022,92584,Menifee,1
6/2/2022,93101,Santa Barbara,1
6/2/2022,95377,Tracy,1
6/2/2022,95757,Elk Grove,1
6/2/2022,95834,Sacramento,1
6/2/2022,97220,Portland,1
6/2/2022,98001,Auburn,1
6/1/2022,04051,Lovell,1
6/1/2022,04364,Winthrop,1
6/1/2022,06905,Standford,1
6/1/2022,07052,West Orange,1
6/1/2022,08060,Mount Holly,1
6/1/2022,08691,Robbinsville,1
6/1/2022,10028,New York,1
6/1/2022,11106,Astoria,1
6/1/2022,11572,Oceanside,1
6/1/2022,21032,Crownsville,1
6/1/2022,22923,Barboursville,1
6/1/2022,24701,Bluefield,1
6/1/2022,27870,Roanoke Rapids,1
6/1/2022,33304,Fort Lauderdale,1
6/1/2022,34491,Summerfield,1
6/1/2022,37811,Mooresville,1
6/1/2022,38058,Munford,1
6/1/2022,48423,Davison,1
6/1/2022,67052,Witachie,1
6/1/2022,76118,Fort Worth,1
6/1/2022,78741,Austin,1
6/1/2022,83607,Caldwell,1
6/1/2022,86314,Prescott Valley,1
6/1/2022,94089,Sunnyvale,1
6/1/2022,94129,San Francisco,1
6/1/2022,97219,Portland,1
6/1/2022,98230,Blaine,1
6/1/2022,99507,Anchorage,1
5/31/2022,02119,Rocksbury,1
5/31/2022,02148,Malden,1
5/31/2022,03060,Nashua,1
5/31/2022,07030,Hoboken,1
5/31/2022,07059,Jarren,1
5/31/2022,07086,Weehawken,1
5/31/2022,10002,New York,1
5/31/2022,11101,Long Island City,1
5/31/2022,18942,Ottsville,1
5/31/2022,19083,Haverton,1
5/31/2022,21060,Glen Burnie,1
5/31/2022,22307,Alexandria,1
5/31/2022,27358,Summerfield,1
5/31/2022,30316,Atlanta,1
5/31/2022,31763,Leesburg,1
5/31/2022,32566,Navarre,1
5/31/2022,33411,Royal Palm Beach,1
5/31/2022,35603,Decatur,1
5/31/2022,46037,Fishers,1
5/31/2022,53590,Sun Prairie,1
5/31/2022,55446,Plymouth,1
5/31/2022,60045,Lake Forest,1
5/31/2022,60555,Warrenville,1
5/31/2022,72833,Danville,1
5/31/2022,77007,Houston,1
5/31/2022,77041,Houston,1
5/31/2022,85308,Glendale,1
5/31/2022,93611,Clovis,1
5/31/2022,95476,Senoma,1
5/31/2022,97206,Portland,1
5/31/2022,97229,Portland,1
5/31/2022,98110,Bainbridge Island,1
5/30/2022,33122,Miami,1
5/30/2022,61820,champaign,1
5/29/2022,08640,JBMDL,1
5/29/2022,27405,Greensboro,1
5/29/2022,29667,Taylors,1
5/29/2022,32927,Cocoa,1
5/29/2022,33543,Wesley Chapel,1
5/29/2022,45844,Ft. Jennings,1
5/29/2022,63366,Ofallon,1
5/29/2022,75006,Carrollton,1
5/29/2022,96744,Kaneohe,1
5/28/2022,10466,Bronx,1
5/28/2022,30236,Jonesborough,1
5/28/2022,32814,Orlando,1
5/28/2022,78745,Austin,1
5/28/2022,92126,San Diego,1
5/28/2022,98109,Seattle,1
5/27/2022,02180,Stoneham,1
5/27/2022,06410,Cheshire,1
5/27/2022,10009,New York,1
5/27/2022,10710,Yonkers,1
5/27/2022,20650,Leonard,1
5/27/2022,22315,Alexandria,1
5/27/2022,23435,Suffolk,1
5/27/2022,27703,Durham,1
5/27/2022,28205,Charlotte,1
5/27/2022,31909,Columbus,1
5/27/2022,32177,Palatka,1
5/27/2022,32258,Jacksonville,1
5/27/2022,33021,Hollywood,1
5/27/2022,46038,Fishers,1
5/27/2022,47401,Bloomington,1
5/27/2022,54311,Green Bay,1
5/27/2022,72210,Little Rock,1
5/27/2022,77381,Spring,1
5/27/2022,79938,El Paso,1
5/27/2022,80211,Denver,1
5/27/2022,80927,Colorado Springs,1
5/27/2022,84044,Magna,1
5/27/2022,88001,Las Cruces,1
5/27/2022,91601,North Hollywood,1
5/27/2022,94539,Fremont,1
5/27/2022,95138,San Jose,1
5/27/2022,98122,Seattle,1
5/27/2022,98579,Rochester,1
5/26/2022,06798,Woodberry,1
5/26/2022,07086,Weehawken,1
5/26/2022,11731,East Northport,1
5/26/2022,12777,Forestburgh,1
5/26/2022,15212,PIttsburgh,1
5/26/2022,19473,Schwenksville,1
5/26/2022,20171,Herndon,1
5/26/2022,21921,Elkton,1
5/26/2022,28262,Charlotte,1
5/26/2022,28376,Raeford,1
5/26/2022,30082,Smyrna,1
5/26/2022,30350,Atlanta,1
5/26/2022,37211,Nashville,1
5/26/2022,37804,Maryville,1
5/26/2022,44023,Chagrin Falls,1
5/26/2022,48085,Troy,1
5/26/2022,48093,Warren,1
5/26/2022,48178,South Lyon,1
5/26/2022,55442,Plymouth,1
5/26/2022,60657,Chicago,1
5/26/2022,63135,St Lois,1
5/26/2022,76117,North Richland Hills,1
5/26/2022,90036,Los Angeles,1
5/26/2022,90717,Lomita,1
5/26/2022,91950,National City,1
5/26/2022,93555,Ridgecrest,1
5/26/2022,94555,Fremont,1
5/26/2022,95138,San Jose,1
5/26/2022,98012,Bothell,1
5/26/2022,98057,Renton,1
5/26/2022,98115,Seattle,1
5/26/2022,98682,Vancouver,2
5/25/2022,07083,Union,1
5/25/2022,07424,Woodland Park,1
5/25/2022,14724,Clymer,1
5/25/2022,15120,Munhall,1
5/25/2022,21030,Cockeysville,1
5/25/2022,23221,Richmond,1
5/25/2022,28210,Charlotte,1
5/25/2022,29708,Fort Mill,1
5/25/2022,33155,Miami,1
5/25/2022,34103,Naples,1
5/25/2022,34786,Winderemere,1
5/25/2022,35763,Owens Cross Roads,1
5/25/2022,37206,Nashville,1
5/25/2022,49424,Holland,1
5/25/2022,52732,Clinton,1
5/25/2022,57793,Whitewood,1
5/25/2022,63110,St Louis,1
5/25/2022,72223,Little Rock,1
5/25/2022,75001,Addison,1
5/25/2022,81428,Paonia,1
5/25/2022,93109,Santa Barbara,1
5/25/2022,94596,Walnut Creek,1
5/25/2022,95008,Campbell,1
5/25/2022,97078,Beaverton,1
5/25/2022,97402,Eugene,1
5/25/2022,99208,Spokane,1
5/24/2022,01432,Ayer,1
5/24/2022,01830,Haverhill,1
5/24/2022,02474,Arlington,1
5/24/2022,05680,Wolscott,1
5/24/2022,06705,Waterbeury,1
5/24/2022,19145,Philadelphia,1
5/24/2022,19350,Landenberg,1
5/24/2022,23112,Midlothian,1
5/24/2022,27520,Clayton,1
5/24/2022,29678,Seneca,1
5/24/2022,29681,Simpsonville,1
5/24/2022,30310,Atlanta,1
5/24/2022,30542,Flowerybranch,1
5/24/2022,33602,Tampa,1
5/24/2022,33759,Clearwater,1
5/24/2022,34711,Clermont,1
5/24/2022,41048,hedron,1
5/24/2022,57703,Rapid CIty,1
5/24/2022,60014,Crystal Lake,1
5/24/2022,60515,Downers Grove,1
5/24/2022,60637,Chicago,1
5/24/2022,73112,Oklahoma City,1
5/24/2022,77365,Porter,1
5/24/2022,77551,Galveston,1
5/24/2022,77856,Franklin,1
5/24/2022,80108,Castle Rock,1
5/24/2022,85226,Chandler,1
5/24/2022,85295,Glbert,1
5/24/2022,92054,Oceanside,1
5/24/2022,94118,San Francisco,1
5/24/2022,94134,San Francisco,1
5/24/2022,94550,Livermore,1
5/24/2022,95126,San Jose,1
5/24/2022,95205,Stockton,1
5/24/2022,98367,Orchard,1
5/23/2022,02601,Hyannis,1
5/23/2022,07087,Union City,1
5/23/2022,10025,New York,1
5/23/2022,11530,Stewart Manor,1
5/23/2022,17025,Enola,1
5/23/2022,17102,Harrisburg,1
5/23/2022,19518,Douglassville,1
5/23/2022,20002,Washington,1
5/23/2022,20748,Temple Hills,1
5/23/2022,28202,Charlotte,1
5/23/2022,28465,Oak Island,1
5/23/2022,32806,Orlando,1
5/23/2022,36732,Demopolis,1
5/23/2022,50501,Ford Dodge,1
5/23/2022,63026,Fenton,1
5/23/2022,80111,Englewood,1
5/23/2022,80210,Denver,1
5/23/2022,85379,Surprise,1
5/23/2022,86314,Brisket Valley,1
5/23/2022,98012,Bothel,1
5/22/2022,10589,Somers,1
5/22/2022,22102,McLean,1
5/22/2022,90032,Los Angeles,1
5/22/2022,98117,Seattle,1
5/21/2022,02026,Dedham,1
5/21/2022,07020,Edgewater,1
5/21/2022,08807,Bridgewater,1
5/21/2022,10065,New York,1
5/21/2022,37042,Clarkseville,1
5/21/2022,70086,Saint James,1
5/21/2022,88061,Silver City,1
5/21/2022,94121,San Francisco,1
5/20/2022,10128,New York,1
5/20/2022,11249,Brooklyn,1
5/20/2022,12065,Clifton Park,1
5/20/2022,12566,Pine Bush,1
5/20/2022,19973,Seaford,1
5/20/2022,21076,Hanover,1
5/20/2022,21133,Randallstown,1
5/20/2022,22150,Springfield,1
5/20/2022,23225,Richmond,1
5/20/2022,29708,Fort Mills,1
5/20/2022,30043,Lawrenceville,1
5/20/2022,30101,Acworth,1
5/20/2022,42501,Somerset,1
5/20/2022,49504,Grand Rapids,1
5/20/2022,53207,Milwaukee,1
5/20/2022,53211,milwaukee,1
5/20/2022,55806,Duluth,1
5/20/2022,66210,Overland Park,1
5/20/2022,67645,Lenora,1
5/20/2022,77657,Lumberton,1
5/20/2022,80138,Parker,1
5/20/2022,80205,Denver,1
5/20/2022,83634,Kuna,1
5/20/2022,90016,Los Angeles,1
5/20/2022,92606,Irvine,1
5/20/2022,94122,San Francisco,1
5/20/2022,94131,San Francisco,1
5/20/2022,94583,San Ramon,1
5/20/2022,97843,Ione,1
5/20/2022,98326,Clallam Bay ,1
5/20/2022,98502,NW Olympia,1
5/19/2022,11238,Brooklyn,1
5/19/2022,15501,Somerset,1
5/19/2022,18901,Doylestown,1
5/19/2022,19125,Philadelphia,1
5/19/2022,19709,Middletown,1
5/19/2022,20003,Washington,1
5/19/2022,22151,Springhill,1
5/19/2022,27510,Carrboro,1
5/19/2022,27591,Wendell,1
5/19/2022,29710,Lake Wylie,1
5/19/2022,29910,Bluffton,1
5/19/2022,30563,Mt. Airy,1
5/19/2022,33193,Miami,1
5/19/2022,35172,Trafford,1
5/19/2022,38133,Bartlett,1
5/19/2022,48124,Dearborn,1
5/19/2022,59715,Bozeman,1
5/19/2022,60202,Evanston,1
5/19/2022,60506,Aurora,1
5/19/2022,75238,Dallas,1
5/19/2022,81224,Crested Butte,1
5/19/2022,90036,Los Angeles,1
5/19/2022,90291,Venice,1
5/19/2022,90723,Paramount,1
5/19/2022,91733,El Monte,1
5/19/2022,92203,Indio,1
5/19/2022,93010,Camarillo,1
5/19/2022,93436,Lompoc,1
5/19/2022,94566,Pleasanton,1
5/19/2022,95148,San Jose,1
5/19/2022,97007,Beaverton,1
5/19/2022,97209,Portland,1
5/19/2022,99517,Anchorage,1
5/19/2022,99645,Palmer,1
5/18/2022,,Chicago,1
5/18/2022,02210,Boston,1
5/18/2022,02474,Arlington,1
5/18/2022,02908,Providence,1
5/18/2022,12111,Brooklyn,1
5/18/2022,19810,Wilmington,1
5/18/2022,20186,Warrenton,1
5/18/2022,22903,Charlottesville,1
5/18/2022,30141,Hiram,1
5/18/2022,33137,Miami,1
5/18/2022,33435,Boynton Beach,1
5/18/2022,34203,Bradenton,1
5/18/2022,41091,Union,1
5/18/2022,48152,Livonia,1
5/18/2022,49284,Springport,1
5/18/2022,63116,Saint Louis,1
5/18/2022,66739,Galena,1
5/18/2022,75604,Longview,1
5/18/2022,75750,Arp,1
5/18/2022,77494,Katy,1
5/18/2022,77554,Galveston,1
5/18/2022,78750,Austin,1
5/18/2022,80016,Aurora,1
5/18/2022,80831,Peyton,1
5/18/2022,87059,Tijeras,1
5/18/2022,89436,Sparks,1
5/18/2022,90802,Long Beach,1
5/18/2022,91325,Sherwood Forrest,1
5/18/2022,91606,North Hollywood,1
5/18/2022,92603,Irvine,1
5/18/2022,93626,Friant,1
5/18/2022,94582,San Ramon,1
5/18/2022,94597,Walnut Creek,1
5/18/2022,95051,Santa Clara,1
5/18/2022,95062,Santa Cruz,1
5/18/2022,95206,Stockton,1
5/17/2022,01833,Georgetown ,1
5/17/2022,02176,Melrose,1
5/17/2022,08536,Plainsboro,1
5/17/2022,11375,Forrest Hills,1
5/17/2022,11746,Huntington Station,1
5/17/2022,19119,Philadelphia,1
5/17/2022,20169,Haymarket,1
5/17/2022,21136,Reisterstown,1
5/17/2022,23112,Midlothian,1
5/17/2022,25510,Culloden,1
5/17/2022,28734,Franklin,1
5/17/2022,29407,Charleston,1
5/17/2022,33040,Key West,1
5/17/2022,34953,Port St. Lucie,1
5/17/2022,37207,Nashville,1
5/17/2022,48083,Troy,1
5/17/2022,48335,Farmington Hills,1
5/17/2022,60089,Buffalo Grove,1
5/17/2022,60641,Chicago,1
5/17/2022,72701,Fayetteville,1
5/17/2022,74114,Tulsa,1
5/17/2022,76087,Weatherford,1
5/17/2022,77469,Richmond,1
5/17/2022,80033,Wheat Ridge,1
5/17/2022,80504,Longmont,1
5/17/2022,84074,Tooele,1
5/17/2022,85006,Phoenix,1
5/17/2022,87106,Albuquerque,1
5/17/2022,87108,Albuquerque,1
5/17/2022,92115,San Diego,1
5/17/2022,94121,San Francisco,1
5/17/2022,94560,Newark,1
5/17/2022,94591,Vallejo,1
5/17/2022,98107,Seattle,1
5/17/2022,98508,olympia,1
5/16/2022,05701,Rutland,1
5/16/2022,10019,New York,1
5/16/2022,19103,Philadelphia ,1
5/16/2022,20016,Washington,1
5/16/2022,22192,Woodbridge,1
5/16/2022,23059,Glen Allen,1
5/16/2022,28546,Jacksonville,1
5/16/2022,29574,Mullins,1
5/16/2022,30005,Johns Creek,1
5/16/2022,30076,Roswell,1
5/16/2022,30084,Tucker,1
5/16/2022,30342,Atlanta,1
5/16/2022,30680,Winder,1
5/16/2022,31707,Albany,1
5/16/2022,35749,Harvest,1
5/16/2022,37167,Smyrna,1
5/16/2022,46530,Granger,1
5/16/2022,46825,Fort Wayne,1
5/16/2022,55411,Minneapolis,1
5/16/2022,75182,Sunnyvale,1
5/16/2022,78245,San Antonio,1
5/16/2022,78759,Austin,1
5/16/2022,80134,Parker,1
5/16/2022,80220,Denver,1
5/16/2022,80224,Denver,1
5/16/2022,89129,Las Vegas,1
5/16/2022,90018,Los Angeles,1
5/16/2022,90042,Los Angeles,1
5/16/2022,92008,Carlsbad,1
5/16/2022,97220,Portland,1
5/15/2022,19066,Marion Station,1
5/15/2022,49009,Kalamazoo,1
5/15/2022,94061,Redwood City,1
5/14/2022,22664,Woodstock,1
5/14/2022,55105,St. Paul,1
5/14/2022,60632,Chicago,1
5/14/2022,78681,Round Rock,1
5/14/2022,80014,Aurora,1
5/14/2022,85045,Phoenix,1
5/13/2022,01089,West Springfield,1
5/13/2022,11216,Brooklyn,1
5/13/2022,11218,Brooklyn,1
5/13/2022,11249,Brooklyn,1
5/13/2022,14620,Rochester,1
5/13/2022,20762,JB Andrews,1
5/13/2022,22974,Troy,1
5/13/2022,30047,Lilburn,1
5/13/2022,31401,Savannah,1
5/13/2022,31904,Columbus,1
5/13/2022,38103,Memphis,1
5/13/2022,46203,Indianapolis,1
5/13/2022,54904,Oshkosh,1
5/13/2022,60202,Evanston,1
5/13/2022,78702,Austin,1
5/13/2022,80440,Fairplay,1
5/13/2022,89134,Las Vegas,1
5/13/2022,89429,Silver Springs,1
5/13/2022,94949,Novato,1
5/13/2022,97701,Bend,1
5/12/2022,01701,Framingham,1
5/12/2022,02762,Plainville,1
5/12/2022,06854,Norwalk,1
5/12/2022,08840,Metuchen,1
5/12/2022,11205,Brooklyn,1
5/12/2022,11933,Calverton,1
5/12/2022,19403,Norristown,1
5/12/2022,20815,Chevy Chase,1
5/12/2022,27703,Durham,1
5/12/2022,30307,Atlanta,1
5/12/2022,33762,Clearwater,1
5/12/2022,40014,Crestwood,1
5/12/2022,41014,Covington,1
5/12/2022,43469,Woodville,1
5/12/2022,46123,Avon,1
5/12/2022,53744,Madison,1
