pair_index,num_pairs,experiment_response,experiment_spend,spend_response_ratio,budget,iroas,rmse,rmse_std,proportion_cost_in_experiment,rmse_cost_adjusted,rmse_cost_adjusted_std,cihw,std,bias,bias_std,trim_rate,trim_rate_std,trim_rate_cost,trim_rate_cost_std
9,96,7727.0,75427.24742797331,9.761517720716101,25000.0,0,0.01370834156962843,0.0007438873933658312,0.3671651031033415,0.03733563308103959,0.002026029671878861,0.014848848163329941,0.013742509215493297,7.969849041390847e-05,0.0009717421456793931,0.06369791666666667,0.002070439449335681,0.4588401326326438,0.012748647793471051
10,95,6071.0,60613.16889572245,9.98405022166405,25000.0,0,0.009171944229536978,0.0005032287696916989,0.29505306326165326,0.031085744808564453,0.0017055534490263377,0.011715510598803274,0.009180494778069528,0.0005142800807202666,0.0006491590112220652,0.06568421052631579,0.0016437211886562964,0.37797883512078234,0.00723015621235423
11,94,5714.0,55356.029721801584,9.687789590794816,25000.0,0,0.008155214063547182,0.00045341888547198027,0.26946233693076754,0.030264764109288068,0.0016826800013557232,0.01060116060052416,0.00816706533396164,-0.00037425263382608986,0.0005774987280037852,0.06670212765957446,0.0014302826284072982,0.3570811717226766,0.0060138496235192735
12,93,5326.0,50127.39818348593,9.411828423485906,25000.0,0,0.008883975262062237,0.00048334744491539827,0.24401038020003477,0.03640818581069926,0.001980847882451393,0.010602233505842489,0.008867903393561315,-0.0008237137927612927,0.0006270554624494403,0.07,0.0012754451113086184,0.3960404604514164,0.005726758406383524
13,92,5131.0,48588.09969436758,9.469518552790406,25000.0,0,0.009046789676255116,0.0004464774864716489,0.2365173759113173,0.038250000201453395,0.0018877153729248907,0.010614384749172413,0.009066354582223528,-0.00023793268553015293,0.0006410880805731984,0.06875,0.001517632141628814,0.39520705487301727,0.006344328707780324
14,91,4844.0,46533.269266302275,9.60637268090468,25000.0,0,0.009932831146912135,0.0005037158452444375,0.2265148628711732,0.04385068167717223,0.0022237650936438465,0.010995430795596945,0.009943601393766476,-0.0005294355091451884,0.0007031187974948281,0.06752747252747253,0.0018391391006938413,0.4004636614414136,0.008556949019622255
15,90,4729.0,45378.72466968561,9.595839431102899,25000.0,0,0.007993005882269213,0.00044351120605574105,0.22089476535589583,0.03618467766491088,0.002007794097525016,0.010402882139945264,0.007914553995840753,-0.001249471450524901,0.0005596434800526083,0.06488888888888888,0.001463919732749035,0.3945992238667742,0.006724196615758324
16,89,4582.0,42817.9338817078,9.34481315619987,25000.0,0,0.007158478858823991,0.00033264788073263487,0.2084293361409188,0.034344871942518465,0.0015959743810138706,0.009435435262605756,0.0071760945248298645,-7.048834005249909e-05,0.0005074265100942852,0.06050561797752809,0.0013296410299672532,0.3660104165163787,0.006039646792396603
17,88,4511.0,41856.98980026303,9.278871602807145,25000.0,0,0.007636018621159471,0.0003717765830689819,0.20375164810680177,0.03747708885847564,0.00182465558695312,0.00954851652430871,0.0076369721386709225,0.0005263588634120673,0.000540015478698694,0.060170454545454534,0.0013402069671096131,0.371630094609642,0.006441276410672789
18,87,4421.0,40826.79492137003,9.234742122001816,25000.0,0,0.00767080587091463,0.00040758746372971684,0.1987368607212952,0.038597801349353214,0.0020508901179701624,0.009905359980345254,0.007610930355630857,-0.0010975578050318848,0.000538174046560512,0.055517241379310335,0.0014915846421431395,0.3575021731344307,0.006638515506259181
19,86,4361.0,40080.604689501895,9.190691283994932,25000.0,0,0.0077916765892035965,0.00041133217137266946,0.19510455246717004,0.03993590354850736,0.002108265369368476,0.009735502307835708,0.007742519249378358,-0.001031189975408963,0.0005474787864702815,0.05726744186046512,0.0013815921827289497,0.36723251726845824,0.007261673474171491
20,85,4306.0,39244.57648214788,9.11392858387085,25000.0,0,0.007748299819222013,0.0004388355086473813,0.19103493050140016,0.04055959713171525,0.002297148000606962,0.009782485694400314,0.007754000817841904,-0.00046069952124831867,0.0005482906559622046,0.06111764705882353,0.0015640087436825892,0.38978547919369516,0.007702562552401185
21,84,4078.0,35574.723176731284,8.723571156628564,25000.0,0,0.008176603486636297,0.0003941828852359764,0.1731708016460536,0.04721698697999088,0.002276266446127868,0.009676836591263317,0.008170966473832173,-0.0006526675468919219,0.0005777745802494662,0.06380952380952382,0.00155159446706167,0.41810310052474314,0.007617818766538892
22,83,3955.0,34587.35278521172,8.74522194316352,25000.0,0,0.007320716360595778,0.0003400034320476878,0.16836447549780523,0.043481359942176216,0.0020194487646066407,0.009065821775150867,0.007329331117820395,-0.0003773444988569232,0.0005182619734972379,0.05783132530120482,0.0014694040243794775,0.39494985373098274,0.00677404362467259
23,82,3881.0,33543.32721347467,8.642959859179252,25000.0,0,0.007736466728958331,0.00033240688586217766,0.16328236300184804,0.04738090867089405,0.0020357794911286006,0.009313303544744536,0.007618923163641585,-0.001447469248610237,0.0005387392234350229,0.05390243902439025,0.0016088793402100022,0.38386375540895173,0.007996059005786165
24,81,3708.0,32063.34814675501,8.647073394486249,25000.0,0,0.007281573262266805,0.0003570344378993929,0.15607811407122374,0.04665339087159892,0.0022875368530943805,0.009274876704685166,0.007297135391029981,0.00019840661105840693,0.0005159853918233648,0.057222222222222216,0.0015902381951383826,0.4079808768559117,0.0070251151735283525
25,80,3608.0,30858.87367498127,8.552902903265318,25000.0,0,0.0076025401065216444,0.00036574468095394984,0.1502149676792458,0.05061106908304475,0.002434808505467477,0.008843917265423362,0.007620097269557474,0.00015186535398323899,0.0005388222452605185,0.05518750000000001,0.001540587556370692,0.39649809047141993,0.0080887024328319
