zip_code,zip_code_leading_zero,dma_code,dma_name,dma_name_facebook,dma_name_googleads
23225,23225,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23226,23226,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23227,23227,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23228,23228,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23229,23229,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23230,23230,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23231,23231,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23232,23232,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23233,23233,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23234,23234,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23235,23235,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23236,23236,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23237,23237,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23238,23238,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23240,23240,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23241,23241,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23242,23242,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23249,23249,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23250,23250,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23255,23255,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23260,23260,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23261,23261,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23269,23269,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23273,23273,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23274,23274,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
23276,23276,556,Richmond-Petersburg,Richmond-Petersburg,Richmond-Petersburg VA
33035,33035,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33036,33036,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33037,33037,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33039,33039,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33040,33040,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33041,33041,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33042,33042,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33043,33043,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33045,33045,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33050,33050,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33051,33051,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33052,33052,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33054,33054,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33055,33055,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33056,33056,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33060,33060,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33061,33061,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33062,33062,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33063,33063,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33064,33064,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33065,33065,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33066,33066,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33067,33067,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33068,33068,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33069,33069,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33070,33070,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33071,33071,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33072,33072,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33073,33073,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33074,33074,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33075,33075,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33076,33076,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33077,33077,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33081,33081,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33082,33082,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33083,33083,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33084,33084,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33090,33090,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33092,33092,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33093,33093,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33097,33097,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33101,33101,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33102,33102,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33106,33106,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33107,33107,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
33109,33109,528,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale,Miami-Ft. Lauderdale FL
06350,06350,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06351,06351,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06353,06353,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06354,06354,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06355,06355,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06357,06357,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06359,06359,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06360,06360,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06365,06365,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06370,06370,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06371,06371,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06372,06372,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06373,06373,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06374,06374,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06375,06375,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06376,06376,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06377,06377,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06378,06378,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06379,06379,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06380,06380,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06382,06382,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06383,06383,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06384,06384,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06385,06385,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06386,06386,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06387,06387,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06388,06388,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06389,06389,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06390,06390,501,New York,New York,"New York, NY"
06401,06401,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06403,06403,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06404,06404,501,New York,New York,"New York, NY"
06405,06405,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06408,06408,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06409,06409,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06410,06410,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06411,06411,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06412,06412,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06413,06413,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06414,06414,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06415,06415,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06416,06416,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06417,06417,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06418,06418,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06419,06419,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06420,06420,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06422,06422,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06423,06423,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06424,06424,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06426,06426,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06437,06437,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06438,06438,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06439,06439,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06440,06440,501,New York,New York,"New York, NY"
06441,06441,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06442,06442,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06443,06443,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06444,06444,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06447,06447,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06450,06450,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06451,06451,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06454,06454,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06455,06455,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06456,06456,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06457,06457,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06459,06459,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06460,06460,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06461,06461,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06467,06467,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06468,06468,501,New York,New York,"New York, NY"
06469,06469,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06470,06470,501,New York,New York,"New York, NY"
06471,06471,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06472,06472,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06473,06473,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06474,06474,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06475,06475,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06477,06477,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06478,06478,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06479,06479,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06480,06480,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06481,06481,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06482,06482,501,New York,New York,"New York, NY"
06483,06483,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06484,06484,501,New York,New York,"New York, NY"
06487,06487,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06488,06488,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06489,06489,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06491,06491,501,New York,New York,"New York, NY"
06492,06492,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06493,06493,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06494,06494,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06495,06495,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06497,06497,501,New York,New York,"New York, NY"
06498,06498,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06501,06501,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06502,06502,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06503,06503,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06504,06504,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
06505,06505,533,Hartford & New Haven,Hartford & New Haven,Hartford & New Haven CT
19607,19607,504,Philadelphia,Philadelphia,Philadelphia PA
19608,19608,504,Philadelphia,Philadelphia,Philadelphia PA
19609,19609,504,Philadelphia,Philadelphia,Philadelphia PA
19610,19610,504,Philadelphia,Philadelphia,Philadelphia PA
19611,19611,504,Philadelphia,Philadelphia,Philadelphia PA
19612,19612,504,Philadelphia,Philadelphia,Philadelphia PA
19640,19640,504,Philadelphia,Philadelphia,Philadelphia PA
19701,19701,504,Philadelphia,Philadelphia,Philadelphia PA
19702,19702,504,Philadelphia,Philadelphia,Philadelphia PA
19703,19703,504,Philadelphia,Philadelphia,Philadelphia PA
19706,19706,504,Philadelphia,Philadelphia,Philadelphia PA
19707,19707,504,Philadelphia,Philadelphia,Philadelphia PA
19708,19708,504,Philadelphia,Philadelphia,Philadelphia PA
19709,19709,504,Philadelphia,Philadelphia,Philadelphia PA
19710,19710,504,Philadelphia,Philadelphia,Philadelphia PA
19711,19711,504,Philadelphia,Philadelphia,Philadelphia PA
19712,19712,504,Philadelphia,Philadelphia,Philadelphia PA
19713,19713,504,Philadelphia,Philadelphia,Philadelphia PA
19714,19714,504,Philadelphia,Philadelphia,Philadelphia PA
19715,19715,504,Philadelphia,Philadelphia,Philadelphia PA
19716,19716,504,Philadelphia,Philadelphia,Philadelphia PA
19717,19717,504,Philadelphia,Philadelphia,Philadelphia PA
19718,19718,504,Philadelphia,Philadelphia,Philadelphia PA
19720,19720,504,Philadelphia,Philadelphia,Philadelphia PA
19721,19721,504,Philadelphia,Philadelphia,Philadelphia PA
19725,19725,504,Philadelphia,Philadelphia,Philadelphia PA
19726,19726,504,Philadelphia,Philadelphia,Philadelphia PA
19730,19730,504,Philadelphia,Philadelphia,Philadelphia PA
19731,19731,504,Philadelphia,Philadelphia,Philadelphia PA
19732,19732,504,Philadelphia,Philadelphia,Philadelphia PA
19733,19733,504,Philadelphia,Philadelphia,Philadelphia PA
19734,19734,504,Philadelphia,Philadelphia,Philadelphia PA
19735,19735,504,Philadelphia,Philadelphia,Philadelphia PA
19736,19736,504,Philadelphia,Philadelphia,Philadelphia PA
19801,19801,504,Philadelphia,Philadelphia,Philadelphia PA
19802,19802,504,Philadelphia,Philadelphia,Philadelphia PA
19803,19803,504,Philadelphia,Philadelphia,Philadelphia PA
19804,19804,504,Philadelphia,Philadelphia,Philadelphia PA
19805,19805,504,Philadelphia,Philadelphia,Philadelphia PA
19806,19806,504,Philadelphia,Philadelphia,Philadelphia PA
19807,19807,504,Philadelphia,Philadelphia,Philadelphia PA
19808,19808,504,Philadelphia,Philadelphia,Philadelphia PA
19809,19809,504,Philadelphia,Philadelphia,Philadelphia PA
19810,19810,504,Philadelphia,Philadelphia,Philadelphia PA
19850,19850,504,Philadelphia,Philadelphia,Philadelphia PA
19880,19880,504,Philadelphia,Philadelphia,Philadelphia PA
19884,19884,504,Philadelphia,Philadelphia,Philadelphia PA
19885,19885,504,Philadelphia,Philadelphia,Philadelphia PA
19886,19886,504,Philadelphia,Philadelphia,Philadelphia PA
19887,19887,504,Philadelphia,Philadelphia,Philadelphia PA
19889,19889,504,Philadelphia,Philadelphia,Philadelphia PA
19890,19890,504,Philadelphia,Philadelphia,Philadelphia PA
19891,19891,504,Philadelphia,Philadelphia,Philadelphia PA
19892,19892,504,Philadelphia,Philadelphia,Philadelphia PA
19893,19893,504,Philadelphia,Philadelphia,Philadelphia PA
19894,19894,504,Philadelphia,Philadelphia,Philadelphia PA
19895,19895,504,Philadelphia,Philadelphia,Philadelphia PA
19896,19896,504,Philadelphia,Philadelphia,Philadelphia PA
19897,19897,504,Philadelphia,Philadelphia,Philadelphia PA
19898,19898,504,Philadelphia,Philadelphia,Philadelphia PA
19899,19899,504,Philadelphia,Philadelphia,Philadelphia PA
19901,19901,504,Philadelphia,Philadelphia,Philadelphia PA
19902,19902,504,Philadelphia,Philadelphia,Philadelphia PA
19903,19903,504,Philadelphia,Philadelphia,Philadelphia PA
19904,19904,504,Philadelphia,Philadelphia,Philadelphia PA
