zip_code,dma_code,dma_name,city,state,state_name,geo_key_zip,geo_key_city,geo_key_dma,geo_key_state
32583,686,MOBILE-PENSACOLA (FT WALT),MILTON,FL,Florida,32583,"MILTON, FL",MOBILE-PENSACOLA (FT WALT),FL
32588,686,MOBILE-PENSACOLA (FT WALT),NICEVILLE,FL,Florida,32588,"NICEVILLE, FL",MOBILE-PENSACOLA (FT WALT),FL
32590,686,MOBILE-PENSACOLA (FT WALT),,,,32590,,MOBILE-PENSACOLA (FT WALT),
32591,686,MOBILE-PENSACOLA (FT WALT),PENSACOLA,FL,Florida,32591,"PENSACOLA, FL",MOBILE-PENSACOLA (FT WALT),FL
32592,686,MOBILE-PENSACOLA (FT WALT),,,,32592,,MOBILE-PENSACOLA (FT WALT),
32601,592,GAINESVILLE,GAINESVILLE,FL,Florida,32601,"GAINESVILLE, FL",GAINESVILLE,FL
32602,592,GAINESVILLE,,,,32602,,GAINESVILLE,
32603,592,GAINESVILLE,GAINESVILLE,FL,Florida,32603,"GAINESVILLE, FL",GAINESVILLE,FL
32604,592,GAINESVILLE,GAINESVILLE,FL,Florida,32604,"GAINESVILLE, FL",GAINESVILLE,FL
32605,592,GAINESVILLE,GAINESVILLE,FL,Florida,32605,"GAINESVILLE, FL",GAINESVILLE,FL
32606,592,GAINESVILLE,GAINESVILLE,FL,Florida,32606,"GAINESVILLE, FL",GAINESVILLE,FL
32607,592,GAINESVILLE,GAINESVILLE,FL,Florida,32607,"GAINESVILLE, FL",GAINESVILLE,FL
32608,592,GAINESVILLE,GAINESVILLE,FL,Florida,32608,"GAINESVILLE, FL",GAINESVILLE,FL
32609,592,GAINESVILLE,GAINESVILLE,FL,Florida,32609,"GAINESVILLE, FL",GAINESVILLE,FL
32610,592,GAINESVILLE,,,,32610,,GAINESVILLE,
32611,592,GAINESVILLE,,,,32611,,GAINESVILLE,
32612,592,GAINESVILLE,,,,32612,,GAINESVILLE,
32613,592,GAINESVILLE,,,,32613,,GAINESVILLE,
32614,592,GAINESVILLE,GAINESVILLE,FL,Florida,32614,"GAINESVILLE, FL",GAINESVILLE,FL
32615,592,GAINESVILLE,ALACHUA,FL,Florida,32615,"ALACHUA, FL",GAINESVILLE,FL
32616,592,GAINESVILLE,ALACHUA,FL,Florida,32616,"ALACHUA, FL",GAINESVILLE,FL
32617,534,ORLANDO-DAYTONA BCH-MELBRN,ANTHONY,FL,Florida,32617,"ANTHONY, FL",ORLANDO-DAYTONA BCH-MELBRN,FL
32618,592,GAINESVILLE,ARCHER,FL,Florida,32618,"ARCHER, FL",GAINESVILLE,FL
32619,592,GAINESVILLE,BELL,FL,Florida,32619,"BELL, FL",GAINESVILLE,FL
32621,592,GAINESVILLE,BRONSON,FL,Florida,32621,"BRONSON, FL",GAINESVILLE,FL
32622,561,JACKSONVILLE,BROOKER,FL,Florida,32622,"BROOKER, FL",JACKSONVILLE,FL
32625,592,GAINESVILLE,CEDAR KEY,FL,Florida,32625,"CEDAR KEY, FL",GAINESVILLE,FL
32626,592,GAINESVILLE,CHIEFLAND,FL,Florida,32626,"CHIEFLAND, FL",GAINESVILLE,FL
11424,501,NEW YORK,JAMAICA,NY,New York,11424,"JAMAICA, NY",NEW YORK,NY
11426,501,NEW YORK,BELLEROSE,NY,New York,11426,"BELLEROSE, NY",NEW YORK,NY
11427,501,NEW YORK,QUEENS VILLAGE,NY,New York,11427,"QUEENS VILLAGE, NY",NEW YORK,NY
11428,501,NEW YORK,QUEENS VILLAGE,NY,New York,11428,"QUEENS VILLAGE, NY",NEW YORK,NY
11429,501,NEW YORK,QUEENS VILLAGE,NY,New York,11429,"QUEENS VILLAGE, NY",NEW YORK,NY
11430,501,NEW YORK,JAMAICA,NY,New York,11430,"JAMAICA, NY",NEW YORK,NY
11432,501,NEW YORK,JAMAICA,NY,New York,11432,"JAMAICA, NY",NEW YORK,NY
11433,501,NEW YORK,JAMAICA,NY,New York,11433,"JAMAICA, NY",NEW YORK,NY
11434,501,NEW YORK,JAMAICA,NY,New York,11434,"JAMAICA, NY",NEW YORK,NY
11435,501,NEW YORK,JAMAICA,NY,New York,11435,"JAMAICA, NY",NEW YORK,NY
11436,501,NEW YORK,SOUTH OZONE PARK,NY,New York,11436,"SOUTH OZONE PARK, NY",NEW YORK,NY
11439,501,NEW YORK,,,,11439,,NEW YORK,
11451,501,NEW YORK,,,,11451,,NEW YORK,
11501,501,NEW YORK,MINEOLA,NY,New York,11501,"MINEOLA, NY",NEW YORK,NY
11507,501,NEW YORK,ALBERTSON,NY,New York,11507,"ALBERTSON, NY",NEW YORK,NY
11509,501,NEW YORK,ATLANTIC BEACH,NY,New York,11509,"ATLANTIC BEACH, NY",NEW YORK,NY
11510,501,NEW YORK,BALDWIN,NY,New York,11510,"BALDWIN, NY",NEW YORK,NY
11514,501,NEW YORK,CARLE PLACE,NY,New York,11514,"CARLE PLACE, NY",NEW YORK,NY
11516,501,NEW YORK,CEDARHURST,NY,New York,11516,"CEDARHURST, NY",NEW YORK,NY
11518,501,NEW YORK,EAST ROCKAWAY,NY,New York,11518,"EAST ROCKAWAY, NY",NEW YORK,NY
11520,501,NEW YORK,FREEPORT,NY,New York,11520,"FREEPORT, NY",NEW YORK,NY
11530,501,NEW YORK,GARDEN CITY,NY,New York,11530,"GARDEN CITY, NY",NEW YORK,NY
11531,501,NEW YORK,GARDEN CITY,NY,New York,11531,"GARDEN CITY, NY",NEW YORK,NY
11542,501,NEW YORK,GLEN COVE,NY,New York,11542,"GLEN COVE, NY",NEW YORK,NY
11545,501,NEW YORK,GLEN HEAD,NY,New York,11545,"GLEN HEAD, NY",NEW YORK,NY
11547,501,NEW YORK,GLENWOOD LANDING,NY,New York,11547,"GLENWOOD LANDING, NY",NEW YORK,NY
11548,501,NEW YORK,GREENVALE,NY,New York,11548,"GREENVALE, NY",NEW YORK,NY
11550,501,NEW YORK,HEMPSTEAD,NY,New York,11550,"HEMPSTEAD, NY",NEW YORK,NY
11552,501,NEW YORK,WEST HEMPSTEAD,NY,New York,11552,"WEST HEMPSTEAD, NY",NEW YORK,NY
11553,501,NEW YORK,UNIONDALE,NY,New York,11553,"UNIONDALE, NY",NEW YORK,NY
11554,501,NEW YORK,EAST MEADOW,NY,New York,11554,"EAST MEADOW, NY",NEW YORK,NY
11555,501,NEW YORK,,,,11555,,NEW YORK,
11556,501,NEW YORK,,,,11556,,NEW YORK,
11557,501,NEW YORK,HEWLETT,NY,New York,11557,"HEWLETT, NY",NEW YORK,NY
11558,501,NEW YORK,ISLAND PARK,NY,New York,11558,"ISLAND PARK, NY",NEW YORK,NY
11559,501,NEW YORK,LAWRENCE,NY,New York,11559,"LAWRENCE, NY",NEW YORK,NY
11560,501,NEW YORK,LOCUST VALLEY,NY,New York,11560,"LOCUST VALLEY, NY",NEW YORK,NY
11561,501,NEW YORK,LONG BEACH,NY,New York,11561,"LONG BEACH, NY",NEW YORK,NY
11563,501,NEW YORK,LYNBROOK,NY,New York,11563,"LYNBROOK, NY",NEW YORK,NY
11565,501,NEW YORK,MALVERNE,NY,New York,11565,"MALVERNE, NY",NEW YORK,NY
11566,501,NEW YORK,MERRICK,NY,New York,11566,"MERRICK, NY",NEW YORK,NY
11568,501,NEW YORK,OLD WESTBURY,NY,New York,11568,"OLD WESTBURY, NY",NEW YORK,NY
11570,501,NEW YORK,ROCKVILLE CENTRE,NY,New York,11570,"ROCKVILLE CENTRE, NY",NEW YORK,NY
11571,501,NEW YORK,ROCKVILLE CENTRE,NY,New York,11571,"ROCKVILLE CENTRE, NY",NEW YORK,NY
11572,501,NEW YORK,OCEANSIDE,NY,New York,11572,"OCEANSIDE, NY",NEW YORK,NY
11575,501,NEW YORK,ROOSEVELT,NY,New York,11575,"ROOSEVELT, NY",NEW YORK,NY
11576,501,NEW YORK,ROSLYN,NY,New York,11576,"ROSLYN, NY",NEW YORK,NY
11577,501,NEW YORK,ROSLYN HEIGHTS,NY,New York,11577,"ROSLYN HEIGHTS, NY",NEW YORK,NY
11579,501,NEW YORK,SEA CLIFF,NY,New York,11579,"SEA CLIFF, NY",NEW YORK,NY
11580,501,NEW YORK,VALLEY STREAM,NY,New York,11580,"VALLEY STREAM, NY",NEW YORK,NY
11581,501,NEW YORK,VALLEY STREAM,NY,New York,11581,"VALLEY STREAM, NY",NEW YORK,NY
11582,501,NEW YORK,VALLEY STREAM,NY,New York,11582,"VALLEY STREAM, NY",NEW YORK,NY
11590,501,NEW YORK,WESTBURY,NY,New York,11590,"WESTBURY, NY",NEW YORK,NY
11596,501,NEW YORK,WILLISTON PARK,NY,New York,11596,"WILLISTON PARK, NY",NEW YORK,NY
11598,501,NEW YORK,WOODMERE,NY,New York,11598,"WOODMERE, NY",NEW YORK,NY
11691,501,NEW YORK,FAR ROCKAWAY,NY,New York,11691,"FAR ROCKAWAY, NY",NEW YORK,NY
11692,501,NEW YORK,ARVERNE,NY,New York,11692,"ARVERNE, NY",NEW YORK,NY
11693,501,NEW YORK,ARVERNE,NY,New York,11693,"ARVERNE, NY",NEW YORK,NY
11694,501,NEW YORK,ROCKAWAY PARK,NY,New York,11694,"ROCKAWAY PARK, NY",NEW YORK,NY
11697,501,NEW YORK,ROCKAWAY PARK,NY,New York,11697,"ROCKAWAY PARK, NY",NEW YORK,NY
11701,501,NEW YORK,AMITYVILLE,NY,New York,11701,"AMITYVILLE, NY",NEW YORK,NY
11702,501,NEW YORK,BABYLON,NY,New York,11702,"BABYLON, NY",NEW YORK,NY
11703,501,NEW YORK,NORTH BABYLON,NY,New York,11703,"NORTH BABYLON, NY",NEW YORK,NY
11704,501,NEW YORK,WEST BABYLON,NY,New York,11704,"WEST BABYLON, NY",NEW YORK,NY
11705,501,NEW YORK,BAYPORT,NY,New York,11705,"BAYPORT, NY",NEW YORK,NY
11706,501,NEW YORK,BAY SHORE,NY,New York,11706,"BAY SHORE, NY",NEW YORK,NY
11709,501,NEW YORK,BAYVILLE,NY,New York,11709,"BAYVILLE, NY",NEW YORK,NY
11710,501,NEW YORK,BELLMORE,NY,New York,11710,"BELLMORE, NY",NEW YORK,NY
11713,501,NEW YORK,BELLPORT,NY,New York,11713,"BELLPORT, NY",NEW YORK,NY
11714,501,NEW YORK,BETHPAGE,NY,New York,11714,"BETHPAGE, NY",NEW YORK,NY
11715,501,NEW YORK,BLUE POINT,NY,New York,11715,"BLUE POINT, NY",NEW YORK,NY
11716,501,NEW YORK,BOHEMIA,NY,New York,11716,"BOHEMIA, NY",NEW YORK,NY
11717,501,NEW YORK,BRENTWOOD,NY,New York,11717,"BRENTWOOD, NY",NEW YORK,NY
11718,501,NEW YORK,BRIGHTWATERS,NY,New York,11718,"BRIGHTWATERS, NY",NEW YORK,NY
11719,501,NEW YORK,BROOKHAVEN,NY,New York,11719,"BROOKHAVEN, NY",NEW YORK,NY
11720,501,NEW YORK,CENTEREACH,NY,New York,11720,"CENTEREACH, NY",NEW YORK,NY
11721,501,NEW YORK,CENTERPORT,NY,New York,11721,"CENTERPORT, NY",NEW YORK,NY
11722,501,NEW YORK,CENTRAL ISLIP,NY,New York,11722,"CENTRAL ISLIP, NY",NEW YORK,NY
11724,501,NEW YORK,COLD SPRING HARBOR,NY,New York,11724,"COLD SPRING HARBOR, NY",NEW YORK,NY
11725,501,NEW YORK,COMMACK,NY,New York,11725,"COMMACK, NY",NEW YORK,NY
11726,501,NEW YORK,COPIAGUE,NY,New York,11726,"COPIAGUE, NY",NEW YORK,NY
11727,501,NEW YORK,CORAM,NY,New York,11727,"CORAM, NY",NEW YORK,NY
11729,501,NEW YORK,DEER PARK,NY,New York,11729,"DEER PARK, NY",NEW YORK,NY
11730,501,NEW YORK,EAST ISLIP,NY,New York,11730,"EAST ISLIP, NY",NEW YORK,NY
11731,501,NEW YORK,EAST NORTHPORT,NY,New York,11731,"EAST NORTHPORT, NY",NEW YORK,NY
11732,501,NEW YORK,EAST NORWICH,NY,New York,11732,"EAST NORWICH, NY",NEW YORK,NY
11733,501,NEW YORK,EAST SETAUKET,NY,New York,11733,"EAST SETAUKET, NY",NEW YORK,NY
11735,501,NEW YORK,FARMINGDALE,NY,New York,11735,"FARMINGDALE, NY",NEW YORK,NY
11738,501,NEW YORK,FARMINGVILLE,NY,New York,11738,"FARMINGVILLE, NY",NEW YORK,NY
11739,501,NEW YORK,GREAT RIVER,NY,New York,11739,"GREAT RIVER, NY",NEW YORK,NY
11740,501,NEW YORK,GREENLAWN,NY,New York,11740,"GREENLAWN, NY",NEW YORK,NY
11741,501,NEW YORK,HOLBROOK,NY,New York,11741,"HOLBROOK, NY",NEW YORK,NY
11742,501,NEW YORK,HOLBROOK,NY,New York,11742,"HOLBROOK, NY",NEW YORK,NY
11743,501,NEW YORK,HUNTINGTON,NY,New York,11743,"HUNTINGTON, NY",NEW YORK,NY
11746,501,NEW YORK,HUNTINGTON STATION,NY,New York,11746,"HUNTINGTON STATION, NY",NEW YORK,NY
11747,501,NEW YORK,HUNTINGTON STATION,NY,New York,11747,"HUNTINGTON STATION, NY",NEW YORK,NY
11749,501,NEW YORK,CENTRAL ISLIP,NY,New York,11749,"CENTRAL ISLIP, NY",NEW YORK,NY
11751,501,NEW YORK,ISLIP,NY,New York,11751,"ISLIP, NY",NEW YORK,NY
11752,501,NEW YORK,ISLIP TERRACE,NY,New York,11752,"ISLIP TERRACE, NY",NEW YORK,NY
11753,501,NEW YORK,HICKSVILLE,NY,New York,11753,"HICKSVILLE, NY",NEW YORK,NY
22610,511,"WASHINGTON, DC (HAGRSTWN)",BENTONVILLE,VA,Virginia,22610,"BENTONVILLE, VA","WASHINGTON, DC (HAGRSTWN)",VA
22611,511,"WASHINGTON, DC (HAGRSTWN)",BERRYVILLE,VA,Virginia,22611,"BERRYVILLE, VA","WASHINGTON, DC (HAGRSTWN)",VA
22620,511,"WASHINGTON, DC (HAGRSTWN)",BOYCE,VA,Virginia,22620,"BOYCE, VA","WASHINGTON, DC (HAGRSTWN)",VA
22622,511,"WASHINGTON, DC (HAGRSTWN)",,,,22622,,"WASHINGTON, DC (HAGRSTWN)",
22623,511,"WASHINGTON, DC (HAGRSTWN)",FRONT ROYAL,VA,Virginia,22623,"FRONT ROYAL, VA","WASHINGTON, DC (HAGRSTWN)",VA
22624,511,"WASHINGTON, DC (HAGRSTWN)",CLEAR BROOK,VA,Virginia,22624,"CLEAR BROOK, VA","WASHINGTON, DC (HAGRSTWN)",VA
22625,511,"WASHINGTON, DC (HAGRSTWN)",CROSS JUNCTION,VA,Virginia,22625,"CROSS JUNCTION, VA","WASHINGTON, DC (HAGRSTWN)",VA
22626,511,"WASHINGTON, DC (HAGRSTWN)",,,,22626,,"WASHINGTON, DC (HAGRSTWN)",
22627,511,"WASHINGTON, DC (HAGRSTWN)",FLINT HILL,VA,Virginia,22627,"FLINT HILL, VA","WASHINGTON, DC (HAGRSTWN)",VA
22630,511,"WASHINGTON, DC (HAGRSTWN)",FRONT ROYAL,VA,Virginia,22630,"FRONT ROYAL, VA","WASHINGTON, DC (HAGRSTWN)",VA
22637,511,"WASHINGTON, DC (HAGRSTWN)",CROSS JUNCTION,VA,Virginia,22637,"CROSS JUNCTION, VA","WASHINGTON, DC (HAGRSTWN)",VA
22638,511,"WASHINGTON, DC (HAGRSTWN)",,,,22638,,"WASHINGTON, DC (HAGRSTWN)",
22639,511,"WASHINGTON, DC (HAGRSTWN)",HUME,VA,Virginia,22639,"HUME, VA","WASHINGTON, DC (HAGRSTWN)",VA
22640,511,"WASHINGTON, DC (HAGRSTWN)",FRONT ROYAL,VA,Virginia,22640,"FRONT ROYAL, VA","WASHINGTON, DC (HAGRSTWN)",VA
22641,511,"WASHINGTON, DC (HAGRSTWN)",STRASBURG,VA,Virginia,22641,"STRASBURG, VA","WASHINGTON, DC (HAGRSTWN)",VA
22642,511,"WASHINGTON, DC (HAGRSTWN)",LINDEN,VA,Virginia,22642,"LINDEN, VA","WASHINGTON, DC (HAGRSTWN)",VA
22643,511,"WASHINGTON, DC (HAGRSTWN)",LINDEN,VA,Virginia,22643,"LINDEN, VA","WASHINGTON, DC (HAGRSTWN)",VA
22644,511,"WASHINGTON, DC (HAGRSTWN)",MAURERTOWN,VA,Virginia,22644,"MAURERTOWN, VA","WASHINGTON, DC (HAGRSTWN)",VA
22645,511,"WASHINGTON, DC (HAGRSTWN)",MIDDLETOWN,VA,Virginia,22645,"MIDDLETOWN, VA","WASHINGTON, DC (HAGRSTWN)",VA
22646,511,"WASHINGTON, DC (HAGRSTWN)",MILLWOOD,VA,Virginia,22646,"MILLWOOD, VA","WASHINGTON, DC (HAGRSTWN)",VA
22649,511,"WASHINGTON, DC (HAGRSTWN)",STEPHENS CITY,VA,Virginia,22649,"STEPHENS CITY, VA","WASHINGTON, DC (HAGRSTWN)",VA
22650,511,"WASHINGTON, DC (HAGRSTWN)",FRONT ROYAL,VA,Virginia,22650,"FRONT ROYAL, VA","WASHINGTON, DC (HAGRSTWN)",VA
22652,511,"WASHINGTON, DC (HAGRSTWN)",FORT VALLEY,VA,Virginia,22652,"FORT VALLEY, VA","WASHINGTON, DC (HAGRSTWN)",VA
22654,511,"WASHINGTON, DC (HAGRSTWN)",STAR TANNERY,VA,Virginia,22654,"STAR TANNERY, VA","WASHINGTON, DC (HAGRSTWN)",VA
22655,511,"WASHINGTON, DC (HAGRSTWN)",STEPHENS CITY,VA,Virginia,22655,"STEPHENS CITY, VA","WASHINGTON, DC (HAGRSTWN)",VA
22656,511,"WASHINGTON, DC (HAGRSTWN)",STEPHENSON,VA,Virginia,22656,"STEPHENSON, VA","WASHINGTON, DC (HAGRSTWN)",VA
22657,511,"WASHINGTON, DC (HAGRSTWN)",STRASBURG,VA,Virginia,22657,"STRASBURG, VA","WASHINGTON, DC (HAGRSTWN)",VA
22660,511,"WASHINGTON, DC (HAGRSTWN)",MAURERTOWN,VA,Virginia,22660,"MAURERTOWN, VA","WASHINGTON, DC (HAGRSTWN)",VA
22663,511,"WASHINGTON, DC (HAGRSTWN)",BOYCE,VA,Virginia,22663,"BOYCE, VA","WASHINGTON, DC (HAGRSTWN)",VA
22664,511,"WASHINGTON, DC (HAGRSTWN)",WOODSTOCK,VA,Virginia,22664,"WOODSTOCK, VA","WASHINGTON, DC (HAGRSTWN)",VA
22701,511,"WASHINGTON, DC (HAGRSTWN)",CULPEPER,VA,Virginia,22701,"CULPEPER, VA","WASHINGTON, DC (HAGRSTWN)",VA
22709,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22709,"MADISON, VA",CHARLOTTESVILLE,VA
22711,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22711,"MADISON, VA",CHARLOTTESVILLE,VA
22712,511,"WASHINGTON, DC (HAGRSTWN)",BEALETON,VA,Virginia,22712,"BEALETON, VA","WASHINGTON, DC (HAGRSTWN)",VA
22713,511,"WASHINGTON, DC (HAGRSTWN)",BOSTON,VA,Virginia,22713,"BOSTON, VA","WASHINGTON, DC (HAGRSTWN)",VA
22714,511,"WASHINGTON, DC (HAGRSTWN)",BRANDY STATION,VA,Virginia,22714,"BRANDY STATION, VA","WASHINGTON, DC (HAGRSTWN)",VA
22715,584,CHARLOTTESVILLE,BRIGHTWOOD,VA,Virginia,22715,"BRIGHTWOOD, VA",CHARLOTTESVILLE,VA
22716,511,"WASHINGTON, DC (HAGRSTWN)",CULPEPER,VA,Virginia,22716,"CULPEPER, VA","WASHINGTON, DC (HAGRSTWN)",VA
22718,511,"WASHINGTON, DC (HAGRSTWN)",CULPEPER,VA,Virginia,22718,"CULPEPER, VA","WASHINGTON, DC (HAGRSTWN)",VA
22719,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22719,"MADISON, VA",CHARLOTTESVILLE,VA
22720,511,"WASHINGTON, DC (HAGRSTWN)",SUMERDUCK,VA,Virginia,22720,"SUMERDUCK, VA","WASHINGTON, DC (HAGRSTWN)",VA
22721,584,CHARLOTTESVILLE,,,,22721,,CHARLOTTESVILLE,
22722,584,CHARLOTTESVILLE,CULPEPER,VA,Virginia,22722,"CULPEPER, VA",CHARLOTTESVILLE,VA
22723,584,CHARLOTTESVILLE,HOOD,VA,Virginia,22723,"HOOD, VA",CHARLOTTESVILLE,VA
22724,511,"WASHINGTON, DC (HAGRSTWN)",CULPEPER,VA,Virginia,22724,"CULPEPER, VA","WASHINGTON, DC (HAGRSTWN)",VA
22725,584,CHARLOTTESVILLE,BRIGHTWOOD,VA,Virginia,22725,"BRIGHTWOOD, VA",CHARLOTTESVILLE,VA
22726,511,"WASHINGTON, DC (HAGRSTWN)",LIGNUM,VA,Virginia,22726,"LIGNUM, VA","WASHINGTON, DC (HAGRSTWN)",VA
22727,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22727,"MADISON, VA",CHARLOTTESVILLE,VA
22728,511,"WASHINGTON, DC (HAGRSTWN)",BEALETON,VA,Virginia,22728,"BEALETON, VA","WASHINGTON, DC (HAGRSTWN)",VA
22729,511,"WASHINGTON, DC (HAGRSTWN)",MITCHELLS,VA,Virginia,22729,"MITCHELLS, VA","WASHINGTON, DC (HAGRSTWN)",VA
22730,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22730,"MADISON, VA",CHARLOTTESVILLE,VA
22731,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22731,"MADISON, VA",CHARLOTTESVILLE,VA
22732,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22732,"MADISON, VA",CHARLOTTESVILLE,VA
22733,511,"WASHINGTON, DC (HAGRSTWN)",CULPEPER,VA,Virginia,22733,"CULPEPER, VA","WASHINGTON, DC (HAGRSTWN)",VA
22734,511,"WASHINGTON, DC (HAGRSTWN)",BEALETON,VA,Virginia,22734,"BEALETON, VA","WASHINGTON, DC (HAGRSTWN)",VA
22735,584,CHARLOTTESVILLE,CULPEPER,VA,Virginia,22735,"CULPEPER, VA",CHARLOTTESVILLE,VA
22736,511,"WASHINGTON, DC (HAGRSTWN)",LIGNUM,VA,Virginia,22736,"LIGNUM, VA","WASHINGTON, DC (HAGRSTWN)",VA
22737,511,"WASHINGTON, DC (HAGRSTWN)",RIXEYVILLE,VA,Virginia,22737,"RIXEYVILLE, VA","WASHINGTON, DC (HAGRSTWN)",VA
22738,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22738,"MADISON, VA",CHARLOTTESVILLE,VA
22739,511,"WASHINGTON, DC (HAGRSTWN)",MIDLAND,VA,Virginia,22739,"MIDLAND, VA","WASHINGTON, DC (HAGRSTWN)",VA
22740,511,"WASHINGTON, DC (HAGRSTWN)",SPERRYVILLE,VA,Virginia,22740,"SPERRYVILLE, VA","WASHINGTON, DC (HAGRSTWN)",VA
22741,511,"WASHINGTON, DC (HAGRSTWN)",CULPEPER,VA,Virginia,22741,"CULPEPER, VA","WASHINGTON, DC (HAGRSTWN)",VA
22742,511,"WASHINGTON, DC (HAGRSTWN)",SUMERDUCK,VA,Virginia,22742,"SUMERDUCK, VA","WASHINGTON, DC (HAGRSTWN)",VA
22743,584,CHARLOTTESVILLE,MADISON,VA,Virginia,22743,"MADISON, VA",CHARLOTTESVILLE,VA
22746,511,"WASHINGTON, DC (HAGRSTWN)",,,,22746,,"WASHINGTON, DC (HAGRSTWN)",
22747,511,"WASHINGTON, DC (HAGRSTWN)",WASHINGTON,VA,Virginia,22747,"WASHINGTON, VA","WASHINGTON, DC (HAGRSTWN)",VA
22748,584,CHARLOTTESVILLE,WOLFTOWN,VA,Virginia,22748,"WOLFTOWN, VA",CHARLOTTESVILLE,VA
22749,511,"WASHINGTON, DC (HAGRSTWN)",BOSTON,VA,Virginia,22749,"BOSTON, VA","WASHINGTON, DC (HAGRSTWN)",VA
22801,569,HARRISONBURG,HARRISONBURG,VA,Virginia,22801,"HARRISONBURG, VA",HARRISONBURG,VA
22802,569,HARRISONBURG,HARRISONBURG,VA,Virginia,22802,"HARRISONBURG, VA",HARRISONBURG,VA
22803,569,HARRISONBURG,HARRISONBURG,VA,Virginia,22803,"HARRISONBURG, VA",HARRISONBURG,VA
22807,569,HARRISONBURG,,,,22807,,HARRISONBURG,
22810,511,"WASHINGTON, DC (HAGRSTWN)",BASYE,VA,Virginia,22810,"BASYE, VA","WASHINGTON, DC (HAGRSTWN)",VA
22811,569,HARRISONBURG,BERGTON,VA,Virginia,22811,"BERGTON, VA",HARRISONBURG,VA
22812,569,HARRISONBURG,BRIDGEWATER,VA,Virginia,22812,"BRIDGEWATER, VA",HARRISONBURG,VA
22815,569,HARRISONBURG,BROADWAY,VA,Virginia,22815,"BROADWAY, VA",HARRISONBURG,VA
22820,569,HARRISONBURG,BROADWAY,VA,Virginia,22820,"BROADWAY, VA",HARRISONBURG,VA
22821,569,HARRISONBURG,DAYTON,VA,Virginia,22821,"DAYTON, VA",HARRISONBURG,VA
22824,511,"WASHINGTON, DC (HAGRSTWN)",EDINBURG,VA,Virginia,22824,"EDINBURG, VA","WASHINGTON, DC (HAGRSTWN)",VA
22827,569,HARRISONBURG,ELKTON,VA,Virginia,22827,"ELKTON, VA",HARRISONBURG,VA
22830,569,HARRISONBURG,BROADWAY,VA,Virginia,22830,"BROADWAY, VA",HARRISONBURG,VA
22831,569,HARRISONBURG,DAYTON,VA,Virginia,22831,"DAYTON, VA",HARRISONBURG,VA
22832,569,HARRISONBURG,HARRISONBURG,VA,Virginia,22832,"HARRISONBURG, VA",HARRISONBURG,VA
22833,569,HARRISONBURG,LACEY SPRING,VA,Virginia,22833,"LACEY SPRING, VA",HARRISONBURG,VA
22834,569,HARRISONBURG,HARRISONBURG,VA,Virginia,22834,"HARRISONBURG, VA",HARRISONBURG,VA
22835,511,"WASHINGTON, DC (HAGRSTWN)",LURAY,VA,Virginia,22835,"LURAY, VA","WASHINGTON, DC (HAGRSTWN)",VA
22840,569,HARRISONBURG,MC GAHEYSVILLE,VA,Virginia,22840,"MC GAHEYSVILLE, VA",HARRISONBURG,VA
22841,569,HARRISONBURG,HARRISONBURG,VA,Virginia,22841,"HARRISONBURG, VA",HARRISONBURG,VA
22842,511,"WASHINGTON, DC (HAGRSTWN)",MOUNT JACKSON,VA,Virginia,22842,"MOUNT JACKSON, VA","WASHINGTON, DC (HAGRSTWN)",VA
22843,569,HARRISONBURG,BRIDGEWATER,VA,Virginia,22843,"BRIDGEWATER, VA",HARRISONBURG,VA
22844,511,"WASHINGTON, DC (HAGRSTWN)",NEW MARKET,VA,Virginia,22844,"NEW MARKET, VA","WASHINGTON, DC (HAGRSTWN)",VA
22845,511,"WASHINGTON, DC (HAGRSTWN)",ORKNEY SPRINGS,VA,Virginia,22845,"ORKNEY SPRINGS, VA","WASHINGTON, DC (HAGRSTWN)",VA
22846,569,HARRISONBURG,HARRISONBURG,VA,Virginia,22846,"HARRISONBURG, VA",HARRISONBURG,VA
22847,511,"WASHINGTON, DC (HAGRSTWN)",NEW MARKET,VA,Virginia,22847,"NEW MARKET, VA","WASHINGTON, DC (HAGRSTWN)",VA
22848,569,HARRISONBURG,,,,22848,,HARRISONBURG,
22849,511,"WASHINGTON, DC (HAGRSTWN)",SHENANDOAH,VA,Virginia,22849,"SHENANDOAH, VA","WASHINGTON, DC (HAGRSTWN)",VA
22850,569,HARRISONBURG,HARRISONBURG,VA,Virginia,22850,"HARRISONBURG, VA",HARRISONBURG,VA
22851,511,"WASHINGTON, DC (HAGRSTWN)",STANLEY,VA,Virginia,22851,"STANLEY, VA","WASHINGTON, DC (HAGRSTWN)",VA
22853,569,HARRISONBURG,TIMBERVILLE,VA,Virginia,22853,"TIMBERVILLE, VA",HARRISONBURG,VA
22901,584,CHARLOTTESVILLE,CHARLOTTESVILLE,VA,Virginia,22901,"CHARLOTTESVILLE, VA",CHARLOTTESVILLE,VA
